episode,timestep,reward,loss,policy_loss,value_loss,dist_entropy
5,2000,-487.754,1.0733598470687866,0.23015867173671722,1.7045646905899048,-0.9081129431724548
11,4000,357.935,0.49950525164604187,-0.010416589677333832,1.0380059480667114,-0.9081129431724548
16,6000,328.9,0.006259173154830933,-0.2380864918231964,0.5068501830101013,-0.9079462289810181
22,8000,5.15,0.4486711621284485,-0.1157572790980339,1.14701247215271,-0.9077794551849365
27,10000,-396.158,0.04017405956983566,-0.07264465093612671,0.24379299581050873,-0.9077794551849365
33,12000,265.67,0.5793500542640686,-0.025258105248212814,1.2273685932159424,-0.9076128005981445
38,14000,-218.078,0.5211342573165894,-0.0374913364648819,1.1354033946990967,-0.9076128005981445
44,16000,355.3067,0.6469689607620239,-0.08087329566478729,1.473833441734314,-0.907446026802063
50,18000,-267.6733,0.9498122930526733,0.07567041367292404,1.7664293050765991,-0.9072791934013367
55,20000,-1.964,0.288453072309494,0.03627396374940872,0.5225037932395935,-0.9072791934013367
61,22000,-32.93,0.1130523681640625,-0.1042250543832779,0.45269709825515747,-0.9071123600006104
66,24000,458.116,0.3514081835746765,0.030136317014694214,0.6606859564781189,-0.9071123600006104
72,26000,4.8167,0.544633150100708,0.14630445837974548,0.8147963285446167,-0.9069455862045288
77,28000,-465.384,0.4957617521286011,0.006023462861776352,0.9976121187210083,-0.9067786931991577
83,30000,8.115,0.2646399736404419,0.1653410792350769,0.21673338115215302,-0.9067786931991577
89,32000,211.75,0.706436276435852,0.11282984167337418,1.2053450345993042,-0.9066118597984314
94,34000,-135.628,0.554463803768158,-0.04962713271379471,1.2263107299804688,-0.9064449071884155
100,36000,-321.8883,0.6670252084732056,0.20517733693122864,0.9418246150016785,-0.9064449071884155
105,38000,-152.828,0.07593313604593277,-0.20395135879516602,0.5778945088386536,-0.9062777757644653
111,40000,349.1417,0.4566780924797058,0.1934838742017746,0.5445139408111572,-0.9062777757644653
116,42000,-256.894,0.16117256879806519,-0.09357096999883652,0.5276092886924744,-0.9061107635498047
122,44000,38.39,0.07376191020011902,-0.382833331823349,0.9313093423843384,-0.9059438705444336
128,46000,-56.5017,0.432995080947876,0.11297353357076645,0.6581619381904602,-0.9059438705444336
133,48000,-185.212,0.4278727173805237,-0.0360742062330246,0.9460093975067139,-0.9057767987251282
139,50000,259.25,0.6146924495697021,0.077572762966156,1.0923548936843872,-0.9057767987251282
144,52000,-189.38,0.31762924790382385,0.061679497361183167,0.5300117135047913,-0.905609667301178
150,54000,136.5267,0.8472112417221069,0.2719342112541199,1.1686627864837646,-0.9054426550865173
155,56000,-130.164,0.12448753416538239,-0.18599674105644226,0.6390774250030518,-0.9054426550865173
161,58000,-95.34,0.16848522424697876,-0.1778273731470108,0.7107306718826294,-0.9052755236625671
167,60000,158.8867,0.5456072688102722,0.17609159648418427,0.7571368217468262,-0.9052755236625671
172,62000,-98.43,0.15450701117515564,-0.17936907708644867,0.6858543157577515,-0.9051083326339722
178,64000,-430.185,0.5522797107696533,0.10076262056827545,0.9211330413818359,-0.904941201210022
